lat,lon,utm_x,utm_y,utc
37.611633231666666,126.99580834166666,323104.12449670694,4164614.9999916623,100354.80
37.611633425,126.99580683999999,323103.9923994222,4164615.024275363,100354.90
37.61163403166667,126.99580530333333,323103.8581921463,4164615.0944894357,100355.00
37.61163432,126.99580384000001,323103.72970376996,4164615.1292422847,100355.10
37.61163466166667,126.99580238499999,323103.60207738343,4164615.1698974106,100355.20
37.61163497,126.99580101666668,323103.48202226567,4164615.206690408,100355.30
37.611635148333335,126.995799635,323103.36048210534,4164615.2290834566,100355.40
37.611635318333335,126.99579808666667,323103.22421016067,4164615.2508660303,100355.50
37.61163550333333,126.99579675333334,323103.10695229133,4164615.273907711,100355.60
37.61163550333333,126.99579534000002,323102.9821942244,4164615.2765722005,100355.70
37.61163584166666,126.99579420500001,323102.8828070541,4164615.3162541823,100355.80
37.611635985,126.99579269333331,323102.7497085604,4164615.3350086464,100355.90
37.611636358333335,126.99579123,323102.6214216292,4164615.379193301,100356.00
37.61163652333333,126.99578974666669,323102.4908755357,4164615.400298533,100356.10
37.611637,126.99578809333335,323102.3460617685,4164615.4563074894,100356.20
37.61163725166667,126.995786825,323102.23469958664,4164615.4866241207,100356.30
37.611637715,126.99578531833335,323102.10280081886,4164615.540877079,100356.40
37.611637888333334,126.99578380833333,323101.9699205457,4164615.5629572785,100356.50
37.61163796833333,126.99578230333333,323101.8372604498,4164615.5746715795,100356.60
37.611638275000004,126.9957808,323101.70528464636,4164615.6115341797,100356.70
37.611638514999996,126.99577941333334,323101.58344927744,4164615.6407793504,100356.80
37.61163862833334,126.99577798833334,323101.4579299567,4164615.6560415784,100356.90
37.61163870166667,126.99577652833335,323101.3292263143,4164615.6669313037,100357.00
37.611638836666664,126.99577524833333,323101.21655780927,4164615.68432435,100357.10
37.61163904166666,126.99577362333333,323101.07360128546,4164615.710135175,100357.20
37.61163927,126.99577189166666,323100.92128435435,4164615.738736217,100357.30
37.61163966666666,126.99577056000001,323100.8046752432,4164615.785261791,100357.40
37.611640005,126.99576922666665,323100.6877807658,4164615.8253177134,100357.50
37.611640431666665,126.99576772166665,323100.55594223423,4164615.87549894,100357.60
37.611640781666665,126.99576639166668,323100.43936965213,4164615.9168431396,100357.70
37.61164095833333,126.99576485499999,323100.3041433646,4164615.939343516,100357.80
37.61164105666667,126.99576331166666,323100.1681429569,4164615.953164422,100357.90
37.611641495,126.99576201166668,323100.0544278827,4164616.004253733,100358.00
37.61164164666666,126.99576070833334,323099.939739199,4164616.023540158,100358.10
37.61164197,126.995759525,323099.8360500138,4164616.061648866,100358.20
37.611642413333335,126.99575776166667,323099.68144733476,4164616.1141665094,100358.30
37.611642579999994,126.99575623500002,323099.5470800767,4164616.1355384225,100358.40
37.611643019999995,126.99575461666667,323099.4052689703,4164616.1874128305,100358.50
37.61164341333333,126.99575336666666,323099.2958608684,4164616.233414586,100358.60
37.61164387833333,126.99575202833333,323099.1788252314,4164616.287535172,100358.70
37.611644371666664,126.99575037666666,323099.0341981175,4164616.3453904153,100358.80
37.61164470166667,126.99574891666667,323098.90610276273,4164616.3847604827,100358.90
37.611644801666664,126.99574741333332,323098.77363719966,4164616.3986909357,100359.00
37.611645185,126.99574609000001,323098.6577321113,4164616.4437213344,100359.10
37.611645528333334,126.99574493166668,323098.55629713973,4164616.48400217,100359.20
37.611645751666664,126.99574351000001,323098.4313327649,4164616.5114640035,100359.30
37.61164622,126.99574208500002,323098.3066547799,4164616.566117869,100359.40
37.61164665,126.99574057833334,323098.17467705254,4164616.6166721503,100359.50
37.61164709166667,126.99573909500002,323098.0447866608,4164616.6684770025,100359.60
37.61164771000001,126.99573765333335,323097.91899296484,4164616.739806629,100359.70
37.61164794333333,126.99573638666668,323097.80773448467,4164616.7680858723,100359.80
37.611648243333335,126.99573499833332,323097.6858942168,4164616.8039919785,100359.90
37.611648583333334,126.99573345833332,323097.5507607944,4164616.8446225137,100400.00
37.611648818333336,126.99573203666665,323097.4258240789,4164616.873378922,100400.10
37.61164863666667,126.99573066833334,323097.3046077443,4164616.8558005234,100400.20
37.61164900833333,126.99572953333333,323097.2052996168,4164616.8991813147,100400.30
37.61164925166667,126.99572792833332,323097.0641994111,4164616.929208056,100400.40
37.611649664999995,126.99572644333333,323096.93409476243,4164616.977872138,100400.50
37.61164995833334,126.99572509,323096.81532822776,4164617.012972524,100400.60
37.611650186666665,126.99572377166666,323096.699497177,4164617.040794378,100400.70
37.6116505,126.99572239,323096.5782769979,4164617.0781674273,100400.80
37.611650700000006,126.99572086833332,323096.44443011854,4164617.1032287055,100400.90
37.61165114999999,126.99571980833335,323096.35192806047,4164617.1551601496,100401.00
37.61165152666667,126.99571841166666,323096.2295338951,4164617.1995890928,100401.10
37.61165144833333,126.995717225,323096.12459857465,4164617.1931343065,100401.20
37.61165185,126.99571603999999,323096.0209479428,4164617.239938246,100401.30
37.611652191666664,126.99571482166667,323095.91421271104,4164617.2801472987,100401.40
37.61165262833333,126.99571339666666,323095.7894597017,4164617.331287398,100401.50
37.611653051666664,126.99571196333333,323095.6639394974,4164617.3809637153,100401.60
37.61165334666667,126.99571061,323095.5451769228,4164617.416249057,100401.70
37.611653964999995,126.99570927,323095.4283575975,4164617.487387045,100401.80
37.61165430333333,126.99570799,323095.3161710181,4164617.5273424936,100401.90
37.611654683333335,126.99570644166667,323095.18039681605,4164617.5724272677,100402.00
37.611655000000006,126.99570487166666,323095.0425599528,4164617.610525289,100402.10
37.61165524666667,126.99570339166667,323094.9125016938,4164617.640686273,100402.20
37.61165545166667,126.99570207166668,323094.7964682378,4164617.665922179,100402.30
37.61165569,126.99570084333332,323094.68860539456,4164617.6946840044,100402.40
37.61165605,126.99569949999999,323094.5708795994,4164617.7371630496,100402.50
37.61165645333333,126.99569787166665,323094.428098927,4164617.7849877826,100402.60
37.61165646333333,126.99569653333334,323094.30998500733,4164617.788620627,100402.70
37.611656675,126.99569550666665,323094.2198605285,4164617.8140432546,100402.80
37.61165718833333,126.99569432833331,323094.1170630448,4164617.873225432,100402.90
37.61165724666667,126.99569302333333,323094.0020060813,4164617.882158609,100403.00
37.61165746166667,126.99569157166667,323093.8743738226,4164617.908752389,100403.10
37.61165784,126.99569001333333,323093.7377129619,4164617.9536711047,100403.20
37.61165803833333,126.99568881833332,323093.63269773487,4164617.977931609,100403.30
37.611658283333334,126.99568767500001,323093.53235384123,4164618.007272943,100403.40
37.611658211666665,126.99568631666668,323093.4122809308,4164618.001881592,100403.50
37.61165848666667,126.99568483166668,323093.2818484679,4164618.0351959597,100403.60
37.61165871,126.99568321166667,323093.1393768115,4164618.0630318047,100403.70
37.61165921,126.99568184500001,323093.0199231414,4164618.121089576,100403.80
37.61165936,126.99568042666667,323092.89507924585,4164618.1404079786,100403.90
37.61165950666667,126.99567893333332,323092.7636070388,4164618.1594979153,100404.00
37.61165933833333,126.99567761166666,323092.6465416764,4164618.1433110964,100404.10
37.611659401666664,126.99567616166665,323092.5186970959,4164618.1530724843,100404.20
37.61165964166666,126.995674905,323092.40833717526,4164618.1820726953,100404.30
37.61165985666666,126.99567352666666,323092.2871782215,4164618.2085282393,100404.40
37.611660125,126.99567219666666,323092.17041215557,4164618.240810644,100404.50
37.61166043666666,126.99567102333334,323092.0675781028,4164618.2776060384,100404.60
37.611660703333335,126.99566959500001,323091.9421279896,4164618.3098889044,100404.70
37.611661516666665,126.99566820999999,323091.82179860596,4164618.402749423,100404.80
37.61166169166667,126.99566678833335,323091.69671972905,4164618.4248481863,100404.90
37.61166151333334,126.99566542333332,323091.5758055375,4164618.4076334606,100405.00
37.611661721666664,126.99566405166667,323091.4552192706,4164618.4333366985,100405.10
37.61166139666667,126.99566261166667,323091.3273370654,4164618.3999889204,100405.20
37.611661455,126.99566112333332,323091.1960968711,4164618.4092677897,100405.30
37.611661526666666,126.99565993833333,323091.09166418,4164618.41945426,100405.40
37.61166171333333,126.99565876166668,323090.9882396398,4164618.442385675,100405.50
37.61166192166667,126.99565739666666,323090.86824185203,4164618.468076353,100405.60
37.611661840000004,126.99565629833333,323090.77109601465,4164618.461085218,100405.70
37.61166217666666,126.99565492833332,323090.6509610203,4164618.5010254774,100405.80
37.61166235333334,126.99565343666667,323090.5197070426,4164618.523441173,100405.90
37.61166269666667,126.99565195166666,323090.38943654846,4164618.5643380065,100406.00
37.61166304166667,126.99565058666667,323090.26976267155,4164618.60519353,100406.10
37.61166326,126.99564912,323090.1408142496,4164618.6321855225,100406.20
37.61166387833334,126.99564783833333,323090.0291441949,4164618.703213611,100406.30
37.61166412666667,126.99564621833333,323089.88673181075,4164618.7338235667,100406.40
37.611664375000004,126.99564499833332,323089.7796282992,4164618.7636793684,100406.50
37.61166483,126.995643515,323089.64976958744,4164618.816963852,100406.60
37.611664866666665,126.99564192666666,323089.50965083326,4164618.8240271066,100406.70
37.611665349999996,126.99564053,323089.38750953006,4164618.880292123,100406.80
37.611665681666665,126.99563924833335,323089.2751600766,4164618.9195110495,100406.90
37.611665906666666,126.995637925,323089.15887980803,4164618.946972565,100407.00
37.61166640166667,126.99563646,323089.0307342272,4164619.0046609812,100407.10
37.611666809999996,126.99563517,323088.9178308763,4164619.0524027287,100407.20
37.611667098333335,126.99563365500002,323088.7847818829,4164619.0872532255,100407.30
37.61166750666666,126.99563219000001,323088.6564309028,4164619.135324923,100407.40
37.61166781666667,126.99563080499999,323088.53490864247,4164619.172334504,100407.50
37.61166813666667,126.99562949333334,323088.4198833796,4164619.210315445,100407.60
37.611668173333335,126.99562814000001,323088.3005085939,4164619.2169356495,100407.70
37.61166826666667,126.99562670333334,323088.1739120984,4164619.230000832,100407.80
37.61166877,126.99562563833334,323088.0810951504,4164619.287859785,100407.90
37.611668978333334,126.99562423833335,323087.958007858,4164619.313616495,100408.00
37.61166924166666,126.99562295333332,323087.8452022183,4164619.3452593065,100408.10
37.61166953833333,126.99562157833334,323087.7245310869,4164619.3807705487,100408.20
37.61167013,126.99561999166666,323087.5858748449,4164619.4494147305,100408.30
37.611670458333336,126.99561885666665,323087.4864640888,4164619.48798728,100408.40
37.611670625,126.99561747499999,323087.36489637324,4164619.509086007,100408.50
37.61167064666667,126.99561598500001,323087.2334221798,4164619.514299467,100408.60
37.611670679999996,126.99561458333334,323087.1097730092,4164619.5206409427,100408.70
37.61167092166667,126.99561342833334,323087.00839140743,4164619.54963448,100408.80
37.611671253333334,126.99561230166667,323086.90972415864,4164619.588561199,100408.90
37.61167172166667,126.99561116666668,323086.81064521894,4164619.642668468,100409.00
37.61167203,126.99560981166665,323086.69176718674,4164619.679436576,100409.10
37.61167225166666,126.995608295,323086.5584130862,4164619.7068927693,100409.20
37.61167272,126.99560712166667,323086.45595038246,4164619.76107232,100409.30
37.61167299333333,126.99560584166666,323086.343609816,4164619.793815346,100409.40
37.61167360333333,126.995604565,323086.2323614184,4164619.8639093745,100409.50
37.611673935,126.99560334499999,323086.12545543874,4164619.903012077,100409.60
37.61167400666667,126.99560203166666,323086.0096945055,4164619.9134405744,100409.70
37.611674431666664,126.99560072166666,323085.89506523893,4164619.963069443,100409.80
37.611674586666666,126.995599485,323085.7862693464,4164619.982600247,100409.90
37.61167495666667,126.99559836333334,323085.688134323,4164620.025771105,100410.00
37.611674945,126.99559730000001,323085.5942439275,4164620.026481396,100410.10
37.611675235,126.99559612333333,323085.49106432585,4164620.0608789776,100410.20
37.61167552333333,126.99559489166668,323085.38302580896,4164620.0951953223,100410.30
37.611675795,126.99559337500001,323085.2497902183,4164620.1281996495,100410.40
37.611676034999995,126.99559222333333,323085.1486989211,4164620.157001989,100410.50
37.611676296666666,126.995591135,323085.053249546,4164620.1880890992,100410.60
37.61167650666666,126.99558989500001,323084.94428977335,4164620.2137291194,100410.70
37.61167698333334,126.99558868166666,323084.83831594675,4164620.268908794,100410.80
37.61167732666667,126.99558729999998,323084.7171669625,4164620.309610887,100410.90
37.611677549999996,126.99558590500001,323084.5945566087,4164620.337022654,100411.00
37.611677959999994,126.99558462333334,323084.4823928502,4164620.384933688,100411.10
37.611678125000005,126.99558335666667,323084.3709724984,4164620.4056306975,100411.20
37.61167889833334,126.99558235666667,323084.28453320777,4164620.493326939,100411.30
37.61167913333334,126.99558108166666,323084.17254316603,4164620.521807019,100411.40
37.611679513333335,126.99557958166666,323084.04103555286,4164620.56680085,100411.50
37.611680045,126.99557811666666,323083.91297693306,4164620.628557962,100411.60
37.61168069833333,126.99557677166668,323083.79579933983,4164620.7035892266,100411.70
37.611681151666666,126.99557551166666,323083.68565085763,4164620.7562677828,100411.80
37.61168146166666,126.99557417,323083.56795376854,4164620.7931957357,100411.90
37.61168186166666,126.99557286833333,323083.4540008758,4164620.840034871,100412.00
37.611682255,126.99557155833332,323083.33929658425,4164620.8861499713,100412.10
37.61168249666667,126.99557018166666,323083.218348015,4164620.915561501,100412.20
37.611682699999996,126.99556888833334,323083.1046646055,4164620.9405623577,100412.30
37.61168311666667,126.99556776,323083.0060517279,4164620.9889240554,100412.40
37.611683605,126.99556671,323082.9145233665,4164621.045090353,100412.50
37.61168388666667,126.99556556166665,323082.8138250797,4164621.078509861,100412.60
37.611684335,126.99556401166667,323082.6780658345,4164621.131180407,100412.70
37.611684530000005,126.99556270500001,323082.5631857151,4164621.1552817263,100412.80
37.61168524333333,126.99556134333334,323082.4446791437,4164621.237002169,100412.90
37.61168559833333,126.995560145,323082.3397410647,4164621.2786531863,100413.00
37.61168618166666,126.99555890000002,323082.2312248008,4164621.34572857,100413.10
37.611686680000005,126.99555758666665,323082.1164751423,4164621.4035010086,100413.20
37.611687448333335,126.99555630333334,323082.0050135922,4164621.4911766835,100413.30
37.61168770333334,126.99555479500002,323081.87247413606,4164621.5223159846,100413.40
37.61168796166667,126.995553495,323081.75833261193,4164621.5534323524,100413.50
37.611688103333336,126.99555211666666,323081.636999923,4164621.571750825,100413.60
37.61168863,126.99555067000001,323081.51054780895,4164621.632918598,100413.70
37.61168913833333,126.99554911833333,323081.3747836623,4164621.692250042,100413.80
37.611689504999994,126.99554764499999,323081.2455984026,4164621.7357141427,100413.90
37.61169040666667,126.99554631499998,323081.130333515,4164621.8382727834,100414.00
37.61169074,126.99554494,323081.00974935165,4164621.877852741,100414.10
37.61169095666666,126.99554367166665,323080.8983043642,4164621.9042859874,100414.20
37.61169165666667,126.99554224500001,323080.77402852883,4164621.9846495166,100414.30
37.61169203666667,126.99554078999999,323080.6464932008,4164622.029558557,100414.40
37.61169247,126.99553937166665,323080.5223209271,4164622.0803164477,100414.50
37.611692813333335,126.99553818333334,323080.4182379388,4164622.120654077,100414.60
37.61169306833334,126.99553698166667,323080.3127686246,4164622.151215186,100414.70
37.61169331,126.99553577333333,323080.20667922735,4164622.1803093674,100414.80
37.61169381333333,126.995534455,323080.09150008473,4164622.2386460714,100414.90
37.61169451166666,126.99553294166665,323079.9595700572,4164622.3189880853,100415.00
37.611694855,126.99553157666666,323079.8398923283,4164622.3596588285,100415.10
37.61169509,126.99553027166667,323079.72525415866,4164622.388195532,100415.20
37.61169496666666,126.99552895500001,323079.60873683845,4164622.3769927733,100415.30
37.61169518,126.99552749666667,323079.48051225406,4164622.4034144105,100415.40
37.61169571999999,126.99552609166668,323079.3577697734,4164622.4659831515,100415.50
37.611695921666666,126.99552458333334,323079.2251039314,4164622.491204511,100415.60
37.61169564,126.99552309,323079.0926165857,4164622.462765845,100415.70
37.611696115,126.99552186833334,323078.9859032766,4164622.51777637,100415.80
37.61169617666667,126.99552060333332,323078.8743851647,4164622.5270042145,100415.90
37.61169657666667,126.99551921166668,323078.75248783,4164622.574013111,100416.00
37.611696925000004,126.99551789,323078.6366470844,4164622.6151569774,100416.10
37.611697545,126.99551657333335,323078.52189160127,4164622.686436156,100416.20
37.611698176666664,126.99551521333333,323078.4033386441,4164622.7590916,100416.30
37.611698876666665,126.99551404500001,323078.3018664819,4164622.838968076,100416.40
37.611699265,126.99551267,323078.18141270266,4164622.8846509964,100416.50
37.61169974333333,126.9955115,323078.0792680323,4164622.939933989,100416.60
37.61170017166667,126.99551026833333,323077.9715614034,4164622.989785145,100416.70
37.61170039833333,126.99550875999999,323077.8389548254,4164623.0177805824,100416.80
37.61170078333334,126.99550760666668,323077.73806014523,4164623.06267568,100416.90
37.61170129333333,126.99550656499999,323077.64731879113,4164623.121230505,100417.00
37.611701685,126.99550531666667,323077.53805405746,4164623.167044478,100417.10
37.61170223,126.99550408333334,323077.43047684006,4164623.2298443774,100417.20
37.61170289166667,126.995502795,323077.3183211745,4164623.305693575,100417.30
37.61170351166666,126.99550163333333,323077.21724789427,4164623.376680515,100417.40
37.611704355,126.99550075833334,323077.14200864243,4164623.4719085013,100417.50
37.61170498333333,126.99549931666667,323077.0162389155,4164623.544348079,100417.60
37.61170569833334,126.99549820333336,323076.91965729964,4164623.6257852996,100417.70
37.61170603,126.995497115,323076.8243739031,4164623.6646398637,100417.80
37.61170654666667,126.99549598833333,323076.7261452342,4164623.7240947178,100417.90
37.61170713166667,126.99549463166667,323076.60777593893,4164623.7915656664,100418.00
37.611708003333334,126.99549338666665,323076.4999431602,4164623.890635239,100418.10
37.6117086,126.99549234,323076.40896588494,4164623.9588162326,100418.20
37.611709335,126.99549106666667,323076.29830814095,4164624.042774394,100418.30
37.61171016,126.99548975833335,323076.1847741921,4164624.136785148,100418.40
37.611711140000004,126.99548856999999,323076.08220028225,4164624.2477687877,100418.50
37.61171184,126.99548746999999,323075.9867600886,4164624.327516446,100418.60
37.61171251166666,126.99548646833334,323075.89993283583,4164624.4039347637,100418.70
37.61171323833333,126.995485225,323075.7919035114,4164624.48691168,100418.80
37.611713861666665,126.99548393666667,323075.6796570233,4164624.5585073493,100418.90
37.61171454,126.99548259333332,323075.56268592936,4164624.6363096484,100419.00
37.61171527166667,126.99548144333333,323075.4629071959,4164624.7196653946,100419.10
37.611715841666665,126.99548028333332,323075.3618625569,4164624.7851011055,100419.20
37.61171663166667,126.99547925666666,323075.27310898644,4164624.8746971004,100419.30
37.61171719833333,126.99547803333334,323075.1664658835,4164624.939882355,100419.40
37.61171793333333,126.99547680333332,323075.0596332854,4164625.023758826,100419.50
37.61171887166667,126.99547562000001,323074.9574020079,4164625.1301096245,100419.60
37.61171967833333,126.99547454666666,323074.8645685829,4164625.221642988,100419.70
37.61172035166667,126.99547350833333,323074.7745086524,4164625.2983153923,100419.80
37.61172110166667,126.99547244833333,323074.68271788023,4164625.383535756,100419.90
37.61172199833334,126.99547146333335,323074.59789515624,4164625.4848891646,100420.00
37.611722835,126.99547022833333,323074.490862186,4164625.58005623,100420.10
37.611723553333334,126.99546903166666,323074.3869325051,4164625.6620204872,100420.20
37.61172419166667,126.99546806166667,323074.302821555,4164625.7346803728,100420.30
37.611724751666664,126.99546729000001,323074.23603224056,4164625.7982742474,100420.40
37.61172551666667,126.99546627,323074.1478079185,4164625.885083628,100420.50
37.61172608833333,126.99546519833332,323074.05456462293,4164625.950537734,100420.60
37.61172695333333,126.99546400333332,323073.95112970925,4164626.0487733153,100420.70
37.611728155,126.99546321833334,323073.8846843469,4164626.1835930985,100420.80
37.61172883166667,126.99546230166668,323073.80537211336,4164626.260405978,100420.90
37.611729695,126.99546142166668,323073.7297389689,4164626.35786267,100421.00
37.61173042,126.995460485,323073.64877585496,4164626.4400764387,100421.10
37.61173135666666,126.99545940000002,323073.55522075394,4164626.546056902,100421.20
37.61173203333333,126.99545853166667,323073.48017501045,4164626.6227786513,100421.30
37.61173275333333,126.99545752,323073.39257964236,4164626.7045790283,100421.40
37.61173343666667,126.99545685166667,323073.33520412666,4164626.781663409,100421.50
37.61173408166667,126.99545619833334,323073.2790618322,4164626.8544659563,100421.60
37.61173470000001,126.99545554666665,323073.22300344927,4164626.9243063675,100421.70
37.61173575,126.99545474166668,323073.15443317837,4164627.0423345976,100421.80
37.61173682833333,126.99545383000002,323073.07651437353,4164627.1637078854,100421.90
37.61173771666667,126.99545304,323073.00888499233,4164627.263768939,100422.00
37.611738415,126.99545224,323072.9399225448,4164627.342766025,100422.10
37.611739621666665,126.99545167666665,323072.89305604,4164627.477722659,100422.20
37.611740485000006,126.99545078666667,323072.816540202,4164627.5751982173,100422.30
37.611741118333335,126.99545011666666,323072.7588990608,4164627.646737634,100422.40
37.61174226666667,126.99544952666665,323072.70954037784,4164627.7752717542,100422.50
37.61174322,126.99544877333334,323072.6453017208,4164627.8824762185,100422.60
37.611744028333334,126.99544796500001,323072.5758644086,4164627.9736948656,100422.70
37.611744935000004,126.99544750499999,323072.5374082867,4164628.0751679894,100422.80
37.61174588166667,126.99544682166668,323072.47933287814,4164628.1815007157,100422.90
37.61174680166666,126.99544624,323072.4301685925,4164628.284682748,100423.00
37.611747945000005,126.99544542999999,323072.3613782048,4164628.4130768892,100423.10
37.61174890833333,126.99544495666666,323072.3218794435,4164628.520863014,100423.20
37.61174974833333,126.99544433499999,323072.2689946565,4164628.6152434926,100423.30
37.611750623333336,126.995443995,323072.2410561349,4164628.7129765456,100423.40
37.61175163833333,126.99544364166668,323072.21227249235,4164628.8262694487,100423.50
37.611752304999996,126.99544315833333,323072.1711878316,4164628.9011556352,100423.60
37.61175309,126.99544280166668,323072.1415647863,4164628.988933513,100423.70
37.61175385166667,126.99544253500001,323072.11983092304,4164629.0739525687,100423.80
37.61175489166667,126.99544221,323072.0936075798,4164629.189966104,100423.90
37.61175583333333,126.99544200166665,323072.0774495695,4164629.2948483685,100424.00
37.61175677666667,126.99544175999999,323072.0583531122,4164629.3999784235,100424.10
