lat,lon,utm_x,utm_y,utc
37.61257529,126.99095439666668,322677.893787047,4164728.6949155643,030949.50
37.612575398333334,126.99095409000002,322677.8669745808,4164728.707516029,030949.60
37.61257538833333,126.99095409333334,322677.86724506086,4164728.7064001057,030949.70
37.61257549833333,126.99095437833333,322677.8926636636,4164728.71806736,030949.80
37.61257549833333,126.99095456666667,322677.9092880684,4164728.717711442,030949.90
37.61257556333333,126.99095482166668,322677.9319516339,4164728.724442087,030950.00
37.61257558,126.99095494,322677.9424366492,4164728.72606783,030950.10
37.61257554666667,126.99095492,322677.9405920367,4164728.722406882,030950.20
37.61257557166667,126.99095530666666,322677.97478294827,4164728.724450208,030950.30
37.612575551666666,126.99095547333333,322677.98944729747,4164728.72191599,030950.40
37.612575465,126.99095564,322678.00395327137,4164728.7119842838,030950.50
37.61257542,126.99095623666666,322678.05651483434,4164728.7058633813,030950.60
37.61257520833333,126.99095660333333,322678.08837809117,4164728.6816834207,030950.70
37.612575105,126.99095778833335,322678.19273395167,4164728.6679778695,030950.80
37.612574603333336,126.990958045,322678.2141984442,4164728.6118267165,030950.90
37.61257475833334,126.99095901166666,322678.29989546805,4164728.6271990463,030951.00
37.612574861666666,126.99095979333333,322678.3691395824,4164728.63718794,030951.10
37.61257449166667,126.99096015666667,322678.40033246356,4164728.5954452455,030951.20
37.61257425666667,126.99096099166667,322678.4734806202,4164728.5677910973,030951.30
37.61257360166667,126.99096067,322678.443530694,4164728.4957186696,030951.40
37.61257350166667,126.99096182,322678.54480498086,4164728.482449142,030951.50
37.61257316666667,126.99096319,322678.6649406587,4164728.442687709,030951.60
37.61257323666667,126.99096407333333,322678.74307982216,4164728.44878573,030951.70
37.61257233833333,126.99096395833334,322678.73079454026,4164728.3493219065,030951.80
37.61257209666667,126.99096612999999,322678.9219160034,4164728.3184019555,030951.90
37.61257121833333,126.99096653833334,322678.9558734851,4164728.2201683745,030952.00
37.612571125,126.99096791666668,322679.0773188665,4164728.2072070944,030952.10
37.61257066166667,126.99096929000001,322679.19744391646,4164728.153199205,030952.20
37.61257001833334,126.99097032666666,322679.28742339346,4164728.0798543384,030952.30
37.612569783333335,126.99097164833331,322679.40353019844,4164728.051280489,030952.40
37.612568593333336,126.990970685,322679.31566865166,4164727.921055847,030952.50
37.612567948333336,126.99097279166666,322679.5000943389,4164727.8455039435,030952.60
37.61256817666666,126.99097617166666,322679.7989933613,4164727.864452783,030952.70
37.61256808166667,126.99097783,322679.9451507226,4164727.8507774337,030952.80
37.612567596666665,126.99097839833333,322679.99416600843,4164727.795886667,030952.90
37.612567043333335,126.99097948833332,322680.089067098,4164727.7324276287,030953.00
37.612566885,126.99098241166666,322680.3467370535,4164727.709334068,030953.10
37.61256567333333,126.99098204166667,322680.31119828194,4164727.575583947,030953.20
37.612564651666666,126.990982055,322680.3099481624,4164727.4621922458,030953.30
37.61256551333334,126.99098683666668,322680.73407851614,4164727.5487683853,030953.40
37.612564801666664,126.99098753000001,322680.79358924157,4164727.4684899384,030953.50
37.61256418333333,126.99098819999999,322680.85126202635,4164727.398612073,030953.60
37.61256409833334,126.99099102500001,322681.10042620264,4164727.3838416045,030953.70
37.612563395,126.99099200999999,322681.18570248934,4164727.3039366584,030953.80
37.612563085000005,126.99099335833334,322681.3039850439,4164727.2669902695,030953.90
37.61256221833333,126.990995005,322681.44727942673,4164727.1677110665,030954.00
37.61256187166667,126.99099633333331,322681.56370944995,4164727.126733859,030954.10
37.61256119666667,126.99099778,322681.68980492244,4164727.0491003986,030954.20
37.61256051,126.99099827999999,322681.73230928526,4164726.9719613777,030954.30
37.612559855,126.99100000333334,322681.88287396834,4164726.8960243245,030954.40
37.61255842333333,126.99099876333334,322681.7700166553,4164726.7395066028,030954.50
37.612558165,126.99100049333335,322681.92211212765,4164726.7075720076,030954.60
37.61255703166667,126.99100188666668,322682.04241100675,4164726.5791816106,030954.70
37.612556925,126.99100433999999,322682.25871627196,4164726.5627093627,030954.80
37.61255625166667,126.99100451833334,322682.27285841794,4164726.487657723,030954.90
37.612555725,126.99100624500001,322682.4240222157,4164726.425954546,030955.00
37.61255490333333,126.99100683500001,322682.474150295,4164726.3336655363,030955.10
37.612554861666666,126.99100885333334,322682.6522120116,4164726.3252279046,030955.20
37.612553141666666,126.99100730666666,322682.51159991755,4164726.137295568,030955.30
37.61255341333333,126.99101001166667,322682.75101887167,4164726.1623284845,030955.40
37.61255252666667,126.99101158500001,322682.8877925578,4164726.060968648,030955.50
37.6125519,126.99101244833334,322682.9625113428,4164725.9898007545,030955.60
37.61255131666667,126.99101187,322682.9100754183,4164725.9261656543,030955.70
37.61255121333333,126.99101555500002,322683.23510932236,4164725.9077357356,030955.80
37.61254969666666,126.99101576666665,322683.25019046065,4164725.73904288,030955.90
37.61254932166666,126.99101891833334,322683.52750103734,4164725.691476088,030956.00
37.61254911333333,126.991022235,322683.81977228576,4164725.662091215,030956.10
37.612548485000005,126.991022525,322683.8438782977,4164725.5918218577,030956.20
37.61254692333333,126.99102185666668,322683.78117389395,4164725.4197986936,030956.30
37.612546228333336,126.991023735,322683.9453256341,4164725.339130276,030956.40
37.61254539833333,126.99102691499999,322684.2240563687,4164725.241022107,030956.50
37.61254498666666,126.99102789166666,322684.3092899828,4164725.193496953,030956.60
37.612544426666666,126.99103123833332,322684.6033739916,4164725.125033667,030956.70
37.61254314666667,126.99103021166665,322684.509708193,4164724.984942045,030956.80
37.612542595,126.99103190666668,322684.65801738936,4164724.920524697,030956.90
37.61254202833334,126.99103421,322684.85998927406,4164724.853293315,030957.00
37.61254067166667,126.99103322,322684.76937796513,4164724.7046252894,030957.10
37.61253986333334,126.99103431333333,322684.8639676003,4164724.6128646177,030957.20
37.61254035,126.99103896,322685.2752905976,4164724.6580852387,030957.30
